continuation_id,role,selection_tranche,fit_budget,referee_holdout,prefix_repeat_seed,data_seed,direction_id,direction_family,direction_outcome_status,sign,target_hellinger,achieved_hellinger_to_tied,tv_to_tied,max_phase_1_materialized_epoch,max_total_materialized_epoch,weights_json
sparse_05_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_05,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,0.1502901243420914,0.123046875,4.1979965318965355,12.039731417458691,"{""dolma3_arxiv"": 0.0322265625, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.04638671875, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.00732421875, ""dolma3_cc/electronics_and_hardware_high"": 0.0302734375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.0341796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0166015625, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.01611328125, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.05322265625, ""dolma3_cc/literature_low"": 0.03125, ""dolma3_cc/science_math_and_technology_high"": 0.0107421875, ""dolma3_cc/science_math_and_technology_low"": 0.1083984375, ""dolma3_finemath_3plus"": 0.02783203125, ""dolma3_stack_edu"": 0.04443359375, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.056640625, ""dolmino_olmocr_pdfs_hq"": 0.083984375, ""dolmino_stack_edu_fim"": 0.041015625, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.06201171875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.13232421875, ""dolmino_synth_thinking"": 0.01123046875}"
sparse_06_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_06,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,0.08033570858809419,0.05810546875,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.01953125, ""dolma3_cc/art_and_design_high"": 0.0078125, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.021484375, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.00927734375, ""dolma3_cc/electronics_and_hardware_high"": 0.0302734375, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.0341796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.009765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00439453125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.01171875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.015625, ""dolma3_cc/industrial_low"": 0.0205078125, ""dolma3_cc/literature_high"": 0.052734375, ""dolma3_cc/literature_low"": 0.03125, ""dolma3_cc/science_math_and_technology_high"": 0.03759765625, ""dolma3_cc/science_math_and_technology_low"": 0.0830078125, ""dolma3_finemath_3plus"": 0.02734375, ""dolma3_stack_edu"": 0.09423828125, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.0341796875, ""dolmino_olmocr_pdfs_hq"": 0.0830078125, ""dolmino_stack_edu_fim"": 0.0859375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02880859375, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.01953125, ""dolmino_synth_qa"": 0.130859375, ""dolmino_synth_thinking"": 0.0107421875}"
sparse_06_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_06,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,0.08045051129684067,0.06591796875,2.3788257246686713,11.784396958943484,"{""dolma3_arxiv"": 0.0517578125, ""dolma3_cc/art_and_design_high"": 0.00732421875, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02099609375, ""dolma3_cc/crime_and_law_low"": 0.01025390625, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.02490234375, ""dolma3_cc/electronics_and_hardware_high"": 0.02978515625, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.009765625, ""dolma3_cc/finance_and_business_high"": 0.03369140625, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.01220703125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.00439453125, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.015625, ""dolma3_cc/industrial_low"": 0.00732421875, ""dolma3_cc/literature_high"": 0.0517578125, ""dolma3_cc/literature_low"": 0.03076171875, ""dolma3_cc/science_math_and_technology_high"": 0.013671875, ""dolma3_cc/science_math_and_technology_low"": 0.0302734375, ""dolma3_finemath_3plus"": 0.02685546875, ""dolma3_stack_edu"": 0.09228515625, ""dolma3_wikipedia"": 0.0068359375, ""dolmino_common_crawl_hq"": 0.09033203125, ""dolmino_olmocr_pdfs_hq"": 0.08154296875, ""dolmino_stack_edu_fim"": 0.08447265625, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.0283203125, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.01953125, ""dolmino_synth_qa"": 0.12890625, ""dolmino_synth_thinking"": 0.0107421875}"
sparse_06_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_06,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,0.1499271518337659,0.126953125,2.208909601478052,11.614480835752865,"{""dolma3_arxiv"": 0.01220703125, ""dolma3_cc/art_and_design_high"": 0.00732421875, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.0205078125, ""dolma3_cc/crime_and_law_low"": 0.009765625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.005859375, ""dolma3_cc/electronics_and_hardware_high"": 0.02880859375, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.009765625, ""dolma3_cc/finance_and_business_high"": 0.0322265625, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00927734375, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0029296875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.01708984375, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01513671875, ""dolma3_cc/industrial_low"": 0.02978515625, ""dolma3_cc/literature_high"": 0.0498046875, ""dolma3_cc/literature_low"": 0.029296875, ""dolma3_cc/science_math_and_technology_high"": 0.0546875, ""dolma3_cc/science_math_and_technology_low"": 0.1201171875, ""dolma3_finemath_3plus"": 0.02587890625, ""dolma3_stack_edu"": 0.0888671875, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.02099609375, ""dolmino_olmocr_pdfs_hq"": 0.07861328125, ""dolmino_stack_edu_fim"": 0.0810546875, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.02734375, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.0185546875, ""dolmino_synth_qa"": 0.1240234375, ""dolmino_synth_thinking"": 0.01025390625}"
sparse_06_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_06,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,0.15094680413272563,0.140625,3.3117888301769933,11.614480835752865,"{""dolma3_arxiv"": 0.0732421875, ""dolma3_cc/art_and_design_high"": 0.0068359375, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.01953125, ""dolma3_cc/crime_and_law_low"": 0.009765625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.03515625, ""dolma3_cc/electronics_and_hardware_high"": 0.02783203125, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.00927734375, ""dolma3_cc/finance_and_business_high"": 0.03125, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.0087890625, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.017578125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00732421875, ""dolma3_cc/health_low"": 0.00732421875, ""dolma3_cc/history_and_geography_high"": 0.00244140625, ""dolma3_cc/history_and_geography_low"": 0.00732421875, ""dolma3_cc/industrial_high"": 0.0146484375, ""dolma3_cc/industrial_low"": 0.00439453125, ""dolma3_cc/literature_high"": 0.04833984375, ""dolma3_cc/literature_low"": 0.0283203125, ""dolma3_cc/science_math_and_technology_high"": 0.00830078125, ""dolma3_cc/science_math_and_technology_low"": 0.0185546875, ""dolma3_finemath_3plus"": 0.02490234375, ""dolma3_stack_edu"": 0.0859375, ""dolma3_wikipedia"": 0.00634765625, ""dolmino_common_crawl_hq"": 0.1279296875, ""dolmino_olmocr_pdfs_hq"": 0.076171875, ""dolmino_stack_edu_fim"": 0.07861328125, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.0263671875, ""dolmino_synth_instruction"": 0.0068359375, ""dolmino_synth_math"": 0.01806640625, ""dolmino_synth_qa"": 0.1201171875, ""dolmino_synth_thinking"": 0.01025390625}"
sparse_07_h080_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_07,sparse_geometry,outcome-blind deterministic geometry,minus,0.08,0.08013812787433267,0.0810546875,1.8841401757330907,10.934816342990388,"{""dolma3_arxiv"": 0.03125, ""dolma3_cc/art_and_design_high"": 0.01123046875, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.02099609375, ""dolma3_cc/crime_and_law_low"": 0.01025390625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.0146484375, ""dolma3_cc/electronics_and_hardware_high"": 0.029296875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.009765625, ""dolma3_cc/finance_and_business_high"": 0.033203125, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.00634765625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.02294921875, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.05126953125, ""dolma3_cc/literature_low"": 0.0302734375, ""dolma3_cc/science_math_and_technology_high"": 0.0224609375, ""dolma3_cc/science_math_and_technology_low"": 0.048828125, ""dolma3_finemath_3plus"": 0.01806640625, ""dolma3_stack_edu"": 0.0615234375, ""dolma3_wikipedia"": 0.00439453125, ""dolmino_common_crawl_hq"": 0.0546875, ""dolmino_olmocr_pdfs_hq"": 0.119140625, ""dolmino_stack_edu_fim"": 0.12353515625, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02783203125, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.01904296875, ""dolmino_synth_qa"": 0.126953125, ""dolmino_synth_thinking"": 0.0107421875}"
sparse_07_h080_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_07,sparse_geometry,outcome-blind deterministic geometry,plus,0.08,0.08011787562941061,0.06640625,3.568238587003007,12.97380982127782,"{""dolma3_arxiv"": 0.03271484375, ""dolma3_cc/art_and_design_high"": 0.00537109375, ""dolma3_cc/art_and_design_low"": 0.00634765625, ""dolma3_cc/crime_and_law_high"": 0.02197265625, ""dolma3_cc/crime_and_law_low"": 0.0107421875, ""dolma3_cc/education_and_jobs_high"": 0.0068359375, ""dolma3_cc/education_and_jobs_low"": 0.015625, ""dolma3_cc/electronics_and_hardware_high"": 0.03076171875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.00634765625, ""dolma3_cc/entertainment_low"": 0.01025390625, ""dolma3_cc/finance_and_business_high"": 0.03466796875, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.01416015625, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.0078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00830078125, ""dolma3_cc/health_low"": 0.00830078125, ""dolma3_cc/history_and_geography_high"": 0.00732421875, ""dolma3_cc/history_and_geography_low"": 0.00830078125, ""dolma3_cc/industrial_high"": 0.0107421875, ""dolma3_cc/industrial_low"": 0.0126953125, ""dolma3_cc/literature_high"": 0.05322265625, ""dolma3_cc/literature_low"": 0.03173828125, ""dolma3_cc/science_math_and_technology_high"": 0.0234375, ""dolma3_cc/science_math_and_technology_low"": 0.05078125, ""dolma3_finemath_3plus"": 0.041015625, ""dolma3_stack_edu"": 0.14111328125, ""dolma3_wikipedia"": 0.01025390625, ""dolmino_common_crawl_hq"": 0.056640625, ""dolmino_olmocr_pdfs_hq"": 0.056640625, ""dolmino_stack_edu_fim"": 0.05859375, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.029296875, ""dolmino_synth_instruction"": 0.0078125, ""dolmino_synth_math"": 0.02001953125, ""dolmino_synth_qa"": 0.1328125, ""dolmino_synth_thinking"": 0.01123046875}"
sparse_07_h150_minus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_07,sparse_geometry,outcome-blind deterministic geometry,minus,0.15,0.15005705950592726,0.1640625,1.751919812523751,10.425067973418528,"{""dolma3_arxiv"": 0.02880859375, ""dolma3_cc/art_and_design_high"": 0.01416015625, ""dolma3_cc/art_and_design_low"": 0.00537109375, ""dolma3_cc/crime_and_law_high"": 0.01953125, ""dolma3_cc/crime_and_law_low"": 0.00927734375, ""dolma3_cc/education_and_jobs_high"": 0.005859375, ""dolma3_cc/education_and_jobs_low"": 0.013671875, ""dolma3_cc/electronics_and_hardware_high"": 0.02685546875, ""dolma3_cc/electronics_and_hardware_low"": 0.0029296875, ""dolma3_cc/entertainment_high"": 0.00537109375, ""dolma3_cc/entertainment_low"": 0.0087890625, ""dolma3_cc/finance_and_business_high"": 0.0302734375, ""dolma3_cc/finance_and_business_low"": 0.00390625, ""dolma3_cc/food_and_dining_high"": 0.00390625, ""dolma3_cc/food_and_dining_low"": 0.001953125, ""dolma3_cc/games_high"": 0.0068359375, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.00732421875, ""dolma3_cc/health_low"": 0.00732421875, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.00732421875, ""dolma3_cc/industrial_high"": 0.02978515625, ""dolma3_cc/industrial_low"": 0.01123046875, ""dolma3_cc/literature_high"": 0.046875, ""dolma3_cc/literature_low"": 0.02783203125, ""dolma3_cc/science_math_and_technology_high"": 0.0205078125, ""dolma3_cc/science_math_and_technology_low"": 0.044921875, ""dolma3_finemath_3plus"": 0.01171875, ""dolma3_stack_edu"": 0.0400390625, ""dolma3_wikipedia"": 0.0029296875, ""dolmino_common_crawl_hq"": 0.05029296875, ""dolmino_olmocr_pdfs_hq"": 0.1552734375, ""dolmino_stack_edu_fim"": 0.16064453125, ""dolmino_stem_heavy_crawl"": 0.00390625, ""dolmino_synth_code"": 0.02587890625, ""dolmino_synth_instruction"": 0.0068359375, ""dolmino_synth_math"": 0.017578125, ""dolmino_synth_qa"": 0.11669921875, ""dolmino_synth_thinking"": 0.009765625}"
sparse_07_h150_plus,local_wave2b_sparse_geometry,sparse_geometry,True,False,0,930000,sparse_07,sparse_geometry,outcome-blind deterministic geometry,plus,0.15,0.15067706971694458,0.1396484375,4.7576514493373425,14.163222683612155,"{""dolma3_arxiv"": 0.03125, ""dolma3_cc/art_and_design_high"": 0.00341796875, ""dolma3_cc/art_and_design_low"": 0.005859375, ""dolma3_cc/crime_and_law_high"": 0.02099609375, ""dolma3_cc/crime_and_law_low"": 0.01025390625, ""dolma3_cc/education_and_jobs_high"": 0.00634765625, ""dolma3_cc/education_and_jobs_low"": 0.0146484375, ""dolma3_cc/electronics_and_hardware_high"": 0.029296875, ""dolma3_cc/electronics_and_hardware_low"": 0.00341796875, ""dolma3_cc/entertainment_high"": 0.005859375, ""dolma3_cc/entertainment_low"": 0.009765625, ""dolma3_cc/finance_and_business_high"": 0.03271484375, ""dolma3_cc/finance_and_business_low"": 0.00439453125, ""dolma3_cc/food_and_dining_high"": 0.01953125, ""dolma3_cc/food_and_dining_low"": 0.00244140625, ""dolma3_cc/games_high"": 0.00732421875, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.0078125, ""dolma3_cc/health_low"": 0.0078125, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.00732421875, ""dolma3_cc/industrial_low"": 0.01220703125, ""dolma3_cc/literature_high"": 0.05126953125, ""dolma3_cc/literature_low"": 0.0302734375, ""dolma3_cc/science_math_and_technology_high"": 0.0224609375, ""dolma3_cc/science_math_and_technology_low"": 0.048828125, ""dolma3_finemath_3plus"": 0.0556640625, ""dolma3_stack_edu"": 0.19091796875, ""dolma3_wikipedia"": 0.013671875, ""dolmino_common_crawl_hq"": 0.05419921875, ""dolmino_olmocr_pdfs_hq"": 0.0380859375, ""dolmino_stack_edu_fim"": 0.03955078125, ""dolmino_stem_heavy_crawl"": 0.00439453125, ""dolmino_synth_code"": 0.02783203125, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.01904296875, ""dolmino_synth_qa"": 0.126953125, ""dolmino_synth_thinking"": 0.0107421875}"
dense_00_h150_minus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_00,dense_geometry,outcome-blind deterministic geometry,minus,0.15,0.1498381448122583,0.14892578125,3.908070833384246,13.313642067659059,"{""dolma3_arxiv"": 0.02001953125, ""dolma3_cc/art_and_design_high"": 0.005859375, ""dolma3_cc/art_and_design_low"": 0.0068359375, ""dolma3_cc/crime_and_law_high"": 0.01220703125, ""dolma3_cc/crime_and_law_low"": 0.00830078125, ""dolma3_cc/education_and_jobs_high"": 0.00439453125, ""dolma3_cc/education_and_jobs_low"": 0.0087890625, ""dolma3_cc/electronics_and_hardware_high"": 0.03564453125, ""dolma3_cc/electronics_and_hardware_low"": 0.00244140625, ""dolma3_cc/entertainment_high"": 0.009765625, ""dolma3_cc/entertainment_low"": 0.0146484375, ""dolma3_cc/finance_and_business_high"": 0.029296875, ""dolma3_cc/finance_and_business_low"": 0.0009765625, ""dolma3_cc/food_and_dining_high"": 0.01318359375, ""dolma3_cc/food_and_dining_low"": 0.00390625, ""dolma3_cc/games_high"": 0.005859375, ""dolma3_cc/games_low"": 0.0009765625, ""dolma3_cc/health_high"": 0.00537109375, ""dolma3_cc/health_low"": 0.00537109375, ""dolma3_cc/history_and_geography_high"": 0.00634765625, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01416015625, ""dolma3_cc/industrial_low"": 0.0185546875, ""dolma3_cc/literature_high"": 0.08935546875, ""dolma3_cc/literature_low"": 0.0107421875, ""dolma3_cc/science_math_and_technology_high"": 0.0078125, ""dolma3_cc/science_math_and_technology_low"": 0.0263671875, ""dolma3_finemath_3plus"": 0.005859375, ""dolma3_stack_edu"": 0.09912109375, ""dolma3_wikipedia"": 0.01123046875, ""dolmino_common_crawl_hq"": 0.09375, ""dolmino_olmocr_pdfs_hq"": 0.10009765625, ""dolmino_stack_edu_fim"": 0.09765625, ""dolmino_stem_heavy_crawl"": 0.0029296875, ""dolmino_synth_code"": 0.0283203125, ""dolmino_synth_instruction"": 0.0068359375, ""dolmino_synth_math"": 0.0244140625, ""dolmino_synth_qa"": 0.12890625, ""dolmino_synth_thinking"": 0.02587890625}"
dense_00_h150_plus,local_wave2b_dense_geometry,dense_geometry,True,False,0,930000,dense_00,dense_geometry,outcome-blind deterministic geometry,plus,0.15,0.15047642778264433,0.1689453125,3.0987230156717427,10.764900219799769,"{""dolma3_arxiv"": 0.041015625, ""dolma3_cc/art_and_design_high"": 0.00830078125, ""dolma3_cc/art_and_design_low"": 0.0048828125, ""dolma3_cc/crime_and_law_high"": 0.02978515625, ""dolma3_cc/crime_and_law_low"": 0.01123046875, ""dolma3_cc/education_and_jobs_high"": 0.00830078125, ""dolma3_cc/education_and_jobs_low"": 0.02099609375, ""dolma3_cc/electronics_and_hardware_high"": 0.02294921875, ""dolma3_cc/electronics_and_hardware_low"": 0.00390625, ""dolma3_cc/entertainment_high"": 0.00390625, ""dolma3_cc/entertainment_low"": 0.0068359375, ""dolma3_cc/finance_and_business_high"": 0.03369140625, ""dolma3_cc/finance_and_business_low"": 0.0107421875, ""dolma3_cc/food_and_dining_high"": 0.00634765625, ""dolma3_cc/food_and_dining_low"": 0.00146484375, ""dolma3_cc/games_high"": 0.00830078125, ""dolma3_cc/games_low"": 0.00146484375, ""dolma3_cc/health_high"": 0.009765625, ""dolma3_cc/health_low"": 0.009765625, ""dolma3_cc/history_and_geography_high"": 0.0068359375, ""dolma3_cc/history_and_geography_low"": 0.0078125, ""dolma3_cc/industrial_high"": 0.01513671875, ""dolma3_cc/industrial_low"": 0.0078125, ""dolma3_cc/literature_high"": 0.0302734375, ""dolma3_cc/literature_low"": 0.0634765625, ""dolma3_cc/science_math_and_technology_high"": 0.048828125, ""dolma3_cc/science_math_and_technology_low"": 0.07373046875, ""dolma3_finemath_3plus"": 0.08251953125, ""dolma3_stack_edu"": 0.0791015625, ""dolma3_wikipedia"": 0.00390625, ""dolmino_common_crawl_hq"": 0.03271484375, ""dolmino_olmocr_pdfs_hq"": 0.06298828125, ""dolmino_stack_edu_fim"": 0.06787109375, ""dolmino_stem_heavy_crawl"": 0.0048828125, ""dolmino_synth_code"": 0.025390625, ""dolmino_synth_instruction"": 0.00732421875, ""dolmino_synth_math"": 0.0146484375, ""dolmino_synth_qa"": 0.1162109375, ""dolmino_synth_thinking"": 0.0048828125}"
